id,if,author,dynasty,location,name,material,size1,size2,mulu,佳品,精品,区域1,区域2,分卷,分册
D016737,已出版,吴炳,宋,克利夫蘭藝術博物館,竹蟲圖,絹本設色,24.2×26.8,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第2册
D016738,已出版,夏珪（傳）,宋,克利夫蘭藝術博物館,戲猿圖,絹本設色,24.8×26.5,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第2册
D016739,已出版,夏森（傳）,宋,克利夫蘭藝術博物館,烟江帆影圖,絹本水墨,24.4×27.1,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第2册
D016740,已出版,閻次平,宋,克利夫蘭藝術博物館,江堤放牧圖,絹本設色,22.7×21.6,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第2册
D016718,已出版,佚名,宋,克利夫蘭藝術博物館,大智律師像,絹本設色,92.5×40.5,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第2册
D016719,已出版,佚名,宋,克利夫蘭藝術博物館,溪山無盡圖,絹本設色,35.1×215.3,,,,精品（五代宋遼金）2,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第2册
D016741,已出版,佚名,宋,克利夫蘭藝術博物館,宫苑圖,絹本設色,28.3×31.6,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第2册
D016742,已出版,佚名,宋,克利夫蘭藝術博物館,仿周文矩宫中圖,絹本設色,28.3×168.5,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第2册
D016743,已出版,佚名,宋,克利夫蘭藝術博物館,雪汀水禽圖,絹本設色,24.6×26.0,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第2册
D016744,已出版,佚名,宋,克利夫蘭藝術博物館,秋汀水禽圖,絹本設色,22.4×24.0,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第2册
D016745,已出版,佚名,宋,克利夫蘭藝術博物館,竹蟲圖,絹本設色,23.8×24.9,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第2册
D016746,已出版,佚名,宋,克利夫蘭藝術博物館,達摩面壁圖,絹本水墨,116.2×46.3,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第2册
D016747,已出版,佚名,宋,克利夫蘭藝術博物館,釋迦出山圖,紙本水墨,74.6×32.4,,,,精品（五代宋遼金）4,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第2册
D016748,已出版,佚名,宋,克利夫蘭藝術博物館,普賢菩薩圖,絹本設色,114.8×55.1,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第2册
D016749,已出版,佚名,宋,克利夫蘭藝術博物館,羅漢圖,絹本設色,93.7×49.7,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第2册
D016750,已出版,佚名,宋,克利夫蘭藝術博物館,柳塘尋句圖,絹本設色,23.8×25.1,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第2册
D016751,已出版,佚名,宋,克利夫蘭藝術博物館,早秋夜泊圖,絹本設色,24.8×19.2,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第2册
D016752,已出版,佚名,宋,克利夫蘭藝術博物館,白梅翠禽圖,絹本設色,23.8×24.5,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第2册
D016753,已出版,佚名,宋,克利夫蘭藝術博物館,桃枝雙雀圖,絹本設色,24.8×25.7,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第2册
D016754,已出版,佚名,宋,克利夫蘭藝術博物館,百子圖,絹本設色,28.8×31.3,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第2册
D016755,已出版,佚名,宋,克利夫蘭藝術博物館,道子墨寶,紙本水墨,34.2×38.4,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第2册
D016756,已出版,佚名,宋,克利夫蘭藝術博物館,草堂消夏圖,絹本設色,26.0×27.3,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第2册
D016757,已出版,佚名,宋,克利夫蘭藝術博物館,古柏歸禽圖,絹本水墨,23.5×24.7,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第2册
D016758,已出版,趙光輔（傳）,宋,克利夫蘭藝術博物館,番王禮佛圖,絹本設色,28.6×103.5,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第2册
D016053,已出版,董源（傳）,五代,大都會博物館,溪岸圖,絹本設色,220.3×100.2,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第3册
D016006,已出版,郭熙,宋,大都會博物館,樹色平遠圖,絹本設色,37.3×104.4,,,,精品（五代宋遼金）1,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第3册
D016008,已出版,李公麟,宋,大都會博物館,孝經圖,絹本水墨,21.7×459.9,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第3册
D016011,已出版,李唐（傳）,宋,大都會博物館,晉文公復國圖,絹本設色,29.4×828.0,,,,精品（五代宋遼金）2,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第3册
D016020,已出版,米友仁,宋,大都會博物館,雲山圖,紙本水墨,28.4×58.6,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第3册
D016021,已出版,屈鼎（傳）,宋,大都會博物館,夏山圖,絹本設色,44.1×116.8,,,,精品（五代宋遼金）2,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第3册
D016025,已出版,佚名,宋,大都會博物館,睢陽五老圖：畢世長像,絹本設色,40.0×32.1,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第3册
D016026,已出版,佚名,宋,大都會博物館,仿李成寒林策驢圖,絹本設色,161.9×100.3,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第3册
D016027,已出版,佚名,宋,大都會博物館,仿周文矩宫中圖,絹本設色,26.0×146.7,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第3册
D016028,已出版,佚名,宋,大都會博物館,仿周昉戲嬰圖,絹本設色,30.3×49.3,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第3册
D016029,已出版,佚名,宋,大都會博物館,聘金圖,絹本設色,26.3×142.6,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第3册
D016030,已出版,佚名,宋,大都會博物館,仿范寬山水圖,絹本設色,164.8×103.8,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第3册
D016031,已出版,佚名,宋,大都會博物館,别苑春山圖,絹本設色,26.7×286.5,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第3册
D016054,已出版,佚名,五代,大都會博物館,乞巧圖,絹本設色,162.0×111.0,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第3册
D016049,已出版,趙佶,宋,大都會博物館,竹禽圖,絹本設色,33.8×55.4,,,,精品（五代宋遼金）1,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第3册
D016050,已出版,趙克夐（傳）,宋,大都會博物館,藻魚圖,絹本設色,22.5×25.4,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第3册
D016005,已出版,陳居中（傳）,宋,大都會博物館,胡騎春獵圖,絹本設色,24.1×27.1,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016007,已出版,金處士,宋,大都會博物館,十王圖（五幅）,絹本設色,111.8×47.6,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016009,已出版,李結,宋,大都會博物館,西塞漁社圖,絹本設色,40.2×135.5,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016010,已出版,李嵩（傳）,宋,大都會博物館,貨郎圖,絹本設色,26.4×27.2,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016012,已出版,梁楷,宋,大都會博物館,澤畔行吟圖,絹本水墨,22.9×24.3,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016013,已出版,劉松年（傳）,宋,大都會博物館,溪山雪意圖,絹本設色,41.6×241.3,,,,精品（五代宋遼金）4,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016014,已出版,馬和之,宋,大都會博物館,詩經豳風圖,絹本設色,27.8×655.5,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016015,已出版,馬和之,宋,大都會博物館,詩經小雅鴻雁之什六篇,絹本設色,25.3×524.5,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016016,已出版,馬麟,宋,大都會博物館,蘭圖,絹本設色,26.5×22.5,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016017,已出版,馬麟,宋,大都會博物館,松下高士圖,絹本設色,25.2×25.6,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016018,已出版,馬遠,宋,大都會博物館,月下賞梅圖,絹本設色,25.1×26.7,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016019,已出版,馬遠,宋,大都會博物館,高士觀瀑圖,絹本設色,25.1×26.0,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016022,已出版,夏珪,宋,大都會博物館,山市晴巒圖,絹本水墨,24.8×21.1,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016023,已出版,夏珪（傳）,宋,大都會博物館,澤畔疾風圖,絹本水墨,26.0×26.7,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016024,已出版,閻次于（傳）,宋,大都會博物館,松壑隱樓圖,絹本設色,21.4×23.0,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016032,已出版,佚名,宋,大都會博物館,明皇幸蜀圖,絹本設色,82.9×113.7,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016033,已出版,佚名,宋,大都會博物館,風雨拉縴圖,絹本設色,24.1×25.7,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016034,已出版,佚名,宋,大都會博物館,竹梅小禽圖,絹本設色,25.7×26.2,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016035,已出版,佚名,宋,大都會博物館,寒柯山鷓圖,絹本設色,23.8×23.9,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016036,已出版,佚名,宋,大都會博物館,蘆鷺圖,絹本設色,25.2×26.2,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016037,已出版,佚名,宋,大都會博物館,仿馬遠洞天論道圖,絹本設色,24.8×25.2,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016038,已出版,佚名,宋,大都會博物館,仿馬遠松蔭玩月圖,絹本設色,25.4×25.4,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016039,已出版,佚名,宋,大都會博物館,仿夏珪冒雨尋莊圖,絹本設色,25.6×26.1,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016040,已出版,佚名,宋,大都會博物館,風雨維舟圖,絹本設色,24.8×26.4,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016041,已出版,佚名,宋,大都會博物館,雪景待渡圖,絹本水墨,25.1×25.9,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016042,已出版,佚名,宋,大都會博物館,春山曛暮圖,絹本設色,24.8×26.4,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016043,已出版,佚名,宋,大都會博物館,三猿得路圖,絹本設色,22.9×24.1,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016044,已出版,佚名,宋,大都會博物館,泛舟柳塘圖,絹本設色,23.3×24.9,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016045,已出版,佚名,宋,大都會博物館,吕洞賓過岳陽樓圖,絹本設色,23.8×25.1,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016046,已出版,佚名,宋,大都會博物館,騎驢圖,紙本水墨,64.1×33.0,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016047,已出版,佚名,宋,大都會博物館,琉璃堂人物圖,絹本設色,31.4×128.4,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016048,已出版,佚名,宋,大都會博物館,維摩詰經圖,絹本設色,27.7×39.4,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016051,已出版,趙孟堅,宋,大都會博物館,水仙圖,紙本水墨,33.2×374.0,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016052,已出版,直翁（傳）,宋,大都會博物館,樂山李翱問道圖,紙本水墨,31.6×84.5,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第4册
D016861,已出版,陳容,宋,納爾遜 - 阿特金斯藝術博物館,五龍圖,紙本水墨,34.3×59.1,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第5册
D016862,已出版,許道寧,宋,納爾遜 - 阿特金斯藝術博物館,秋江漁艇圖,絹本設色,48.3×225.4,,,,精品（五代宋遼金）1,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第5册
D016863,已出版,江參,宋,納爾遜 - 阿特金斯藝術博物館,林巒積翠圖,絹本設色,30.6×295.9,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第5册
D016864,已出版,李成,宋,納爾遜 - 阿特金斯藝術博物館,晴巒蕭寺圖,絹本設色,111.8×55.9,,,,精品（五代宋遼金）2,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第5册
D016865,已出版,李嵩,宋,納爾遜 - 阿特金斯藝術博物館,明皇鬥雞圖,絹本設色,23.5×21.0,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第5册
D016866,已出版,李嵩,宋,納爾遜 - 阿特金斯藝術博物館,赤壁賦圖,絹本設色,24.8×26.0,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第5册
D016867,已出版,馬遠,宋,納爾遜 - 阿特金斯藝術博物館,西園雅集圖,絹本設色,29.5×302.3,,,,精品（五代宋遼金）3,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第5册
D016868,已出版,喬仲常,宋,納爾遜 - 阿特金斯藝術博物館,後赤壁賦圖,紙本水墨,30.5×566.4,,,,精品（五代宋遼金）1,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第5册
D016860,已出版,太古遺民,宋,納爾遜 - 阿特金斯藝術博物館,江山行旅圖,紙本水墨,38.4×417.8,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第5册
D016869,已出版,王利用,宋,納爾遜 - 阿特金斯藝術博物館,寫神老君别號事實圖,絹本設色,44.8×387.4,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第5册
D016870,已出版,夏珪,宋,納爾遜 - 阿特金斯藝術博物館,山水十二景,絹本水墨,27.9×230.5,,,,精品（五代宋遼金）3,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第5册
D016871,已出版,徐熙（傳）,宋,納爾遜 - 阿特金斯藝術博物館,牡丹圖,絹本設色,24.1×23.5,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第5册
D016872,已出版,佚名,宋,納爾遜 - 阿特金斯藝術博物館,八公圖,絹本設色,25.1×82.2,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第5册
D016873,已出版,佚名,宋,納爾遜 - 阿特金斯藝術博物館,仿周昉宫妓調琴圖,絹本設色,27.9×75.2,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第5册
D016874,已出版,佚名,宋,納爾遜 - 阿特金斯藝術博物館,雀山茶圖,絹本設色,23.5×26.7,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第5册
D016875,已出版,佚名,宋,納爾遜 - 阿特金斯藝術博物館,觀瀑圖,絹本設色,23.9×25.1,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第5册
D016876,已出版,佚名,宋,納爾遜 - 阿特金斯藝術博物館,仿郭忠恕雪霽江行圖,絹本水墨,52.7×142.9,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第5册
D016877,已出版,佚名,宋,納爾遜 - 阿特金斯藝術博物館,水月觀音圖,絹本設色,111.13×76.2,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第5册
D015888,已出版,易元吉,宋,賓夕法尼亞大學考古與人類學博物館,桃竹鵓鴿圖,絹本設色,160.0×101.6,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第6册
D016102,已出版,馬和之,宋,大英博物館,陳風圖,絹本設色,26.7×739.0,,,,,欧洲,英国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第6册
D016103,已出版,馬遠（傳）,宋,大英博物館,山水周游圖,絹本設色,172.5×85.2,,,,,欧洲,英国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第6册
D016178,已出版,佚名,宋,費城藝術博物館,竹林仕女圖,絹本設色,22.3×23.8,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第6册
D016181,已出版,龔開,宋,佛利爾·賽克勒美術館,中山出游圖,紙本水墨,32.8×169.5,,,,精品（五代宋遼金）3,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第6册
D016182,已出版,郭熙（傳）,宋,佛利爾·賽克勒美術館,溪山秋霽圖,絹本設色,25.8×206.0,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第6册
D016179,已出版,李山,宋,佛利爾·賽克勒美術館,風雪松杉圖,絹本設色,29.1×172.8,,,,精品（五代宋遼金）2,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第6册
D016180,已出版,李山,宋,佛利爾·賽克勒美術館,松山行旅圖,絹本水墨,163.6×107.2,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第6册
D016183,已出版,梁楷,宋,佛利爾·賽克勒美術館,歸漁圖,絹本水墨,23.9×24.7,,,,,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第6册
D016184,已出版,夏珪,宋,佛利爾·賽克勒美術館,洞庭秋月圖,絹本水墨,189.6×108.9,,,,精品（五代宋遼金）3,北美,美国,2-07 宋画全集 日本藏品,2-06 宋画全集第6卷 第6册
