iata,nx,ny
D019405,-808.2393127,-618.9290859
D019406,-716.8740433,-722.7832359
D019407,-196.2414196,998.9060543
D019409,525.4484127,-1552.448413
D019410,964.7025629,-881.8151536
D019412,-1148.940228,623.0452257
D019413,924.188563,-924.188563
D019414,304.5483548,-1271.022934
D019416,-925.3364777,923.0392207
D019420,-1039.853893,-791.8035621
D019421,-1261.038396,-343.5566367
D019422,-1034.448413,-840.5515873
D019424,-1271.368065,-303.1043428
D019425,1136.880276,-644.7885216
D019427,1155.710713,610.3947481
D019428,-1231.282955,438.3962645
D019429,-1099.592799,706.5017173
D019430,994.7192596,-847.8104709
D019432,-490.9004588,-891.8187818
D019436,1226.461265,-451.7098244
D019437,-917.9792937,930.3563921
D019445,1208.086459,498.7746068
D019446,1203.278629,-510.2641881
D019447,201.7859028,1291.329334
D019449,1113.662834,-684.1082457
D019450,597.5515873,988.4484127
D019451,-472.2520881,901.8325595
D019454,-1035.551587,-72.9484127
D019456,-167.4157651,-1296.233375
D019457,800.0296273,629.5050401
D019459,964.303736,326.254969
D019460,-270.8838009,-981.2981027
D019461,718.310371,721.3558144
D019462,-722.5897175,717.0691041
D019464,888.7853206,496.3714878
D019465,64.66534353,-1015.94409
D019466,-1291.648477,-199.7328511
D019467,1306.982094,-6.841499207
D019468,-1217.157514,-476.2106538
D019469,1017.551587,-152.4484127
D019470,1112.551587,-214.4484127
D020694,764.4484127,-936.5515873
D020695,770.7373628,668.6692851
D019769,1230.06034,441.8150735
D019752,1153.471938,-614.6149106
D019764,978.9482596,-279.2567009
D019765,991.1345601,-232.327966
D019757,860.9911576,-543.1558032
D019758,579.4739994,-1121.020155
D019761,987.8012903,246.115036
D019770,889.6948558,-494.7393895
D019771,781.8148539,-651.9889066
D019772,796.7216962,-633.6864673
D019773,734.5241138,-704.8392202
D019762,766.7167946,-669.6785474
D019763,786.0318303,-646.8987261
D019760,735.5057344,-703.8148298
D019759,-28.91883755,-1017.589161
D019754,-558.1467702,-851.3496244
D019755,-793.7680857,-637.3823233
D019753,-862.5232193,-540.7196095
D019756,-948.942351,-368.5544932
D019766,-1002.187455,-178.7297
D019767,-977.3851339,-284.6792932
D019768,-1017.920118,-12.75279537
D016270,-669.9460887,1183.542242
D016271,-1277.578198,466.2552389
D016331,-1358.001111,73.70876547
D016272,1354.373673,123.5797518
D016274,1272.216667,480.6919502
D016280,1052.797687,860.9396208
D016281,958.2428028,965.0755053
D016282,319.6195149,-1321.908985
D016320,1299.954377,-399.6481181
D016321,772.0105661,1119.64266
D016322,734.6778321,-1144.486122
D016323,-1197.144625,645.325304
D016325,116.7878053,-1354.976239
D016332,36.88651748,1359.499682
D016496,89.25889455,-1357.06774
D016500,121.7738437,1354.537239
D016511,103.0995509,1356.086458
D016512,-450.2259851,-1283.314678
D016287,-1305.230469,382.0646839
D016288,-1271.639217,482.2174841
D016295,1278.165923,464.6416615
D016299,1070.274034,-1120.756998
D016317,394.8820045,-1308.638406
D016318,316.3566636,-1363.53579
D016324,-1346.154868,193.5641303
D016497,820.5980058,-1084.536266
D016502,-296.7531993,1327.229271
D016503,-361.7672045,1311.001331
D016504,-434.3634275,1288.770116
D016505,-553.6247339,1242.215623
D016506,-316.5922485,1322.63727
D016507,-613.8112856,1213.604427
D016510,-1083.555976,821.8919923
D016275,1107.02195,790.0015199
D016276,1191.04386,656.5169629
D016277,1034.165844,883.2332688
D016278,66.80240032,1358.358362
D016301,-288.9147769,-1328.957581
D016302,-430.0591264,-1290.21283
D016303,-278.3193771,-1331.216858
D016304,450.1289022,-1309.796881
D016305,609.0722844,-1280.844809
D016306,503.2262419,-1263.472734
D016333,130.9121757,-1353.684602
D016334,122.0142143,-1354.515608
D016266,-1278.928474,-462.5386009
D016283,1354.813662,118.6589288
D016284,1337.415839,246.8174906
D016285,1332.825067,270.5131053
D016286,1353.221551,135.615016
D016289,10.93766455,-1359.956017
D016290,12.248281,-1359.944844
D016291,35.95562927,-1359.52462
D016292,-104.5097365,-1355.978508
D016293,-313.2869012,-1323.424088
D016294,-44.07764341,-1359.285533
D016296,949.8586216,-973.4718232
D016297,1128.082231,-759.6252232
D016298,1194.071655,-650.9937652
D016300,1272.622423,479.6166891
D016307,66.03230555,1358.396015
D016308,-265.9771956,1333.737655
D016309,-1335.325872,-257.8852778
D016310,-1330.791289,-280.3471851
D016311,-1301.51874,-394.5237252
D016312,-1299.326812,-401.6837498
D016313,-1212.781844,-615.4349677
D016314,-1304.74967,-383.7033988
D016315,-1210.382721,-620.1400394
D016316,67.64531789,1462.354682
D016319,1359.981274,-7.136846996
D016326,-526.2323913,-1254.065178
D016327,-270.801682,-1332.766465
D016328,-176.3419464,-1348.519009
D016329,-132.2176116,-1353.557721
D016330,-510.0485382,-1260.734107
D016495,967.9308584,-955.3584947
D016498,-145.3585443,1352.209634
D016499,-70.04956918,1358.194779
D016501,52.41461463,-1358.989591
D016267,1205.107926,-630.3291899
D016268,1203.43408,-633.5190727
D016269,-1356.461631,98.04000861
D016273,-14.08258744,1359.927087
D016279,-637.8215089,-1201.159324
D016335,860.5515873,-1091.551587
D016336,1051.551587,963.5515873
D016337,-60.50557733,1358.653405
D016338,-800.5515873,1175.551587
D016339,-1355.095124,-115.4001927
D016340,-1200.448413,-869.5515873
D016341,-1334.003968,545.5515873
D016342,-1449.551587,-90.5515873
D016343,-385.7294607,1304.152132
D016344,1282.551587,772.4484127
D016345,289.5515873,1480.551587
D016508,-137.3121303,1353.050398
D016509,78.31091011,1357.743496
D016513,-1273.390779,477.5729501
D016346,-14.5515873,-1395.551587
D016347,-1346.672532,-189.9291784
D016348,1451.551587,-308.5515873
D016349,-320.5515873,1467.551587
D016350,-1390.551587,-43.17063492
D016351,543.5515873,-1263.551587
D016352,-340.4495727,1316.698177
D016353,630.8638898,-1204.828101
D016354,925.5312247,996.4898153
D016355,75.32452469,1357.912448
D016356,760.0907633,1127.768607
D016357,661.5515873,-1262.551587
D016358,540.5693356,1247.95224
D016359,280.4484127,1489.551587
D016360,1374.551587,207.4484127
D016361,1387.551587,749.9484127
D016362,-1255.551587,786.5515873
D016363,1244.032119,-549.5307886
D016364,1359.564245,34.42476602
D016365,-1058.149095,-854.3538457
D016366,-601.0515097,-1219.974214
D016367,-1126.115079,-1002.551587
D016368,-1238.026402,562.9303937
D016369,1472.551587,148.3373016
D016370,-1370.551587,-253.5515873
D016371,1481.551587,-239.5515873
D016372,1541.448606,398.8686155
D016373,1315.551587,961.4484127
D016374,540.5515873,1389.551587
D016375,-1358.824708,56.52797336
D016376,-304.4484127,-1454.551587
D016377,-1359.965751,9.651809826
D016378,415.5515873,-1413.551587
D016379,-1313.595854,352.2299414
D016380,-1294.948413,-475.5515873
D016381,-1035.876128,-881.226785
D016382,1184.551587,726.5515873
D016383,-946.3725307,-976.7185025
D016384,-1389.551587,-568.4484127
D016385,443.5515873,-1383.551587
D016386,-1230.551587,797.5515873
D016387,-276.5515873,1403.551587
D016388,1034.551587,1170.448413
D016389,907.3373016,1132.551587
D016390,861.4484127,-1062.551587
D016391,1333.457742,-267.3769812
D016392,-1347.551587,-408.5515873
D016393,-245.8365211,1337.596503
D016394,-1282.76759,-451.7823714
D016395,18.39786284,-1359.875553
D016396,13.4484127,1473.551587
D016397,1234.551587,898.4484127
D016398,-927.5515873,1133.551587
D016399,1188.935873,-660.3268055
D016400,297.5515873,1421.551587
D016401,-1420.551587,-337.5515873
D016402,905.4877022,-1014.737415
D016403,3.004103959,-1359.996682
D016404,831.8610687,1075.921541
D016405,-1437.551587,-146.5515873
D016406,-977.5515873,-1063.551587
D016407,272.5515873,1435.551587
D016408,1086.551587,952.5515873
D016409,-1430.551587,-381.5515873
D016410,-918.4338561,-1003.03502
D016411,684.7665709,-1175.029678
D016412,1301.085006,-395.951774
D016413,-501.5515873,-1385.551587
D016414,-1383.551587,294.5515873
D016415,-367.5515873,-1449.551587
D016416,1409.551587,-289.5515873
D016417,382.4484127,1396.551587
D016418,1082.551587,-925.5515873
D016419,-1386.551587,-398.5515873
D016420,1240.551587,730.5515873
D016421,25.33730159,-1482.551587
D016422,-1393.551587,191.5515873
D016423,-706.4484127,-1338.551587
D016424,-871.6084998,-1043.982099
D016425,1096.634621,804.3584456
D016426,-1291.597304,425.883087
D016427,105.5515873,-1419.551587
D016428,1426.551587,-326.4484127
D016429,800.4484127,-1165.551587
D016430,1045.552492,-869.7240861
D016431,-1271.551587,-523.5515873
D016432,883.4943613,1033.9428
D016433,-1325.389259,304.8660543
D016434,-716.501623,1155.952172
D016435,829.9314416,1077.410693
D016436,-57.5515873,-1467.551587
D016437,824.5515873,1129.551587
D016438,-10.10492905,1359.962459
D016439,1287.581655,-437.8738183
D016440,-1358.069617,72.4355861
D016441,-733.8208411,1145.035796
D016442,-1149.551587,789.5515873
D016263,1349.935987,-165.1448775
D016264,-1330.47737,-281.8332259
D016265,1337.389283,246.9613448
D016260,1262.020377,-506.8575416
D016443,1091.448413,-925.5515873
D016444,1243.740767,550.1898794
D016445,-1347.398463,184.7089114
D016446,-1094.452236,-807.3254004
D016447,1353.020992,-137.6015833
D016448,1048.448413,1148.551587
D016449,1345.368298,-198.9576403
D016450,1123.551587,924.5515873
D016451,537.0003541,-1249.492145
D016452,-221.2178063,1341.887731
D016453,-550.2023158,-1243.735266
D016454,-80.4484127,1398.551587
D016455,-780.1241419,-1114.004633
D016456,-199.6753197,1345.26197
D016457,1132.740234,-752.6616515
D016458,-1191.551587,-764.5515873
D016459,1359.372871,-41.29644743
D016460,673.5515873,1275.551587
D016461,-1486.551587,-211.5515873
D016462,-197.5852121,-1345.570542
D016463,980.6969031,-942.2492156
D016464,-850.5515873,1151.551587
D016465,793.4534675,-1104.550404
D016466,913.8388364,1007.223203
D016467,-1350.408943,161.2317814
D016468,-846.4484127,-1233.551587
D016469,79.96260444,-1357.647223
D016470,1303.42038,388.1949414
D016471,-1175.211996,684.4536243
D016472,-1270.115611,-486.2163447
D016473,-683.3315933,1175.86476
D016474,223.1037035,-1341.575468
D016475,1512.551587,-24.5515873
D016476,-114.5515873,1447.551587
D016477,-1289.551587,-730.5515873
D016478,-106.4484127,-1363.551587
D016479,353.4195534,-1313.276292
D016480,-1353.551587,156.5515873
D016481,-1457.448413,365.5515873
D016482,-1350.346448,-161.7543519
D016483,718.6530773,1154.615847
D016484,1080.793075,-825.5218523
D016485,1102.551587,-878.4484127
D016486,-522.5515873,-1349.551587
D016487,819.5515873,-1104.551587
D016488,1314.894129,347.3520241
D016489,318.4484127,-1336.551587
D016490,-508.4484127,-1487.551587
D016491,-1074.56898,833.6075264
D016492,1440.551587,632.3373016
D016493,-1303.128854,389.1724435
D016494,-434.5773849,-1288.697985
D016261,-1113.77037,780.4585592
D016262,-1568.708009,490.0878739
D017018,-1262.857926,336.806857
D016948,1327.211623,296.8321183
D016949,-1320.044948,327.2328437
D016950,-487.6605503,1269.561809
D016951,1216.167652,608.7168818
D016953,1144.719029,-734.3148815
D016954,-320.2997674,-1321.744324
D016955,-641.1747873,-1199.372708
D016960,114.9095636,-1355.136817
D016962,-866.7408936,1048.026824
D016963,-1195.551667,648.2717105
D016964,-1211.628829,617.7018551
D016965,889.3228239,1028.933873
D016966,-96.3546821,1470.677881
D016967,1395.551587,703.4484127
D016968,991.8475407,-930.5044095
D016969,1342.075653,220.0748534
D017012,-582.0410834,1229.157507
D017015,694.6221082,1169.23057
D017017,505.9570606,-1262.381659
D016952,-44.93562251,-1359.257441
D016956,-81.12331091,1357.578362
D016957,-256.075525,1335.674109
D016958,-728.2869474,1176.636848
D016959,-726.4802593,1177.999234
D016961,659.1365157,-1189.596173
D016947,256.5515873,1446.551587
D016970,877.460982,1039.06796
D016971,187.1268151,1347.064792
D016972,-1485.551587,23.4484127
D016973,-1114.551587,1053.448413
D016974,1361.551587,-61.5515873
D016975,-1504.551587,48.5515873
D016976,122.0015504,1354.516748
D016977,978.5515873,-1051.551587
D016978,1472.551587,-61.5515873
D016979,738.5515873,1222.551587
D016980,22.4484127,1365.551587
D016981,1354.047536,127.1033881
D016982,-365.6499937,-1309.923693
D016983,358.5515873,-1336.551587
D016984,-1228.88862,-582.6085812
D016985,-132.4484127,1381.551587
D016986,390.7938856,-1302.64352
D016987,1152.551587,-751.4484127
D016988,-380.5515873,-1353.551587
D016989,-1387.551587,495.5515873
D016990,1220.551587,867.5515873
D016991,509.5515873,1388.551587
D016992,-447.4484127,1482.551587
D016993,-1330.551587,-282.5515873
D016994,-1354.551587,-490.5515873
D016995,1168.551587,-934.5515873
D016996,-205.4484127,-1457.551587
D016997,-1361.551587,-191.4484127
D016998,1435.551587,-138.5515873
D016999,-318.5767865,1322.160668
D017000,311.5988297,-1323.82256
D017001,-1288.057942,436.4707768
D017002,1398.551587,-283.3373016
D017003,-731.4333331,-1146.562375
D017004,252.1918082,-1336.412845
D017005,64.5515873,1441.551587
D017006,-1126.161294,-762.4701567
D017007,-1097.115079,907.5515873
D017008,-1016.337302,-1257.551587
D017009,-495.5515873,-1382.551587
D017010,555.5515873,-1299.551587
D017011,-1338.551587,272.5515873
D017013,-1313.580107,-352.2886618
D017014,-25.10973368,1359.768179
D017016,1301.877518,393.338184
D016823,-1248.757425,385.8158788
D016789,-1130.441357,-756.1100037
D016790,81.30719609,-1357.567361
D016791,73.68089468,-1358.002624
D016802,479.5515873,1351.551587
D016803,415.5515873,1402.551587
D016804,-1326.206898,-301.2893342
D016805,-233.4484127,1529.551587
D016806,-1358.551587,-287.5515873
D016824,-1094.448413,797.5515873
D016818,-524.7494499,1254.686421
D016820,-294.1827995,1327.801371
D016821,1347.02536,-187.410455
D016792,1343.637169,210.3310702
D016793,-322.6625598,-1321.169509
D016794,-250.8988072,-1336.656197
D016795,406.6547746,-1297.779602
D016796,587.5605634,-1278.684645
D016797,503.6489451,-1263.304294
D016798,-114.8595436,1355.141057
D016799,-1338.120489,-242.9682196
D016800,-1337.549436,-269.0210316
D016801,-1490.680367,772.6014785
D016786,-1297.547488,-1034.70415
D016787,-321.5515873,-1469.551587
D016788,362.718254,1326.551587
D016807,153.5515873,1505.551587
D016808,1486.551587,45.4484127
D016809,-1045.551587,912.5515873
D016810,-356.4484127,1350.551587
D016811,-535.5515873,1388.448413
D016812,-172.5515873,1402.551587
D016813,963.7678156,959.558022
D016814,-721.6630929,1152.736909
D016815,576.2088593,1231.90233
D016816,1366.551587,248.4484127
D016817,871.6271397,1043.966537
D016819,-1299.037301,402.6190376
D016822,1.877420668,1359.998704
D017526,-1291.992213,197.4971447
D017527,-1243.383232,402.7991304
D017540,-801.4540384,1098.759038
D017541,-613.9624668,1213.527952
D017542,-706.6992008,1161.970843
D017520,-610.9175496,1165.43337
D017521,-464.9573237,1221.500588
D017539,-378.0890065,-1306.387654
D017524,1189.005844,542.6915349
D017525,1307.429584,374.4701377
D017519,-1147.702618,-625.3220767
D017528,1272.239367,299.4261045
D017529,1207.242242,500.8145058
D017530,1223.471421,459.7463235
D017531,1188.971549,542.7666686
D017536,435.8551822,-1288.266378
D017537,307.1861011,-1329.108598
D017538,103.7470905,-1356.037072
D017522,996.9079399,845.235801
D017523,1015.893808,822.3191423
D017533,-247.9663708,-1283.262124
D017534,-27.76488227,-1306.705059
D017535,-27.96349409,1306.700824
D017532,-613.9648159,1153.818099
D017518,494.8530528,-1209.698085
D017561,-341.0978619,1316.530383
D017562,-355.9355607,1312.596616
D017563,-319.8647408,1321.849669
D017564,326.8413798,1385.524782
D017548,725.8323797,1514.004081
D017549,837.6392457,1412.626134
D017565,1327.115531,297.2614449
D017566,1344.780428,202.893076
D017553,1357.411318,83.87201036
D017554,1355.866735,105.9499747
D017543,1121.19884,796.9287922
D017544,905.1156699,1015.069271
D017567,-955.2196568,968.1099651
D017568,-982.8566797,939.9961421
D017569,-983.1225437,939.7180769
D017577,838.5432486,1070.721822
D017578,827.6954692,1079.129376
D017579,951.3396941,971.8810557
D017560,-1089.620085,813.8354077
D017574,-1157.817543,713.4833825
D017575,-1159.620112,710.5499243
D017576,-1252.54279,529.8457874
D017570,-1291.239342,-426.9671684
D017571,-1243.767469,-550.1295154
D017545,69.00898409,1305.176908
D017555,-291.8083953,1328.325209
D017556,-170.0847088,1349.322494
D017550,-348.1813855,1314.674759
D017551,-504.1126712,1263.119319
D017552,-389.7430438,1302.958311
D017557,1228.217464,584.0221409
D017558,1254.102962,526.1423385
D017559,1217.163976,606.7222231
D017546,266.6224315,1333.608818
D017547,257.7170201,1335.358355
D017572,245.4413123,-1337.669078
D017573,301.5838881,-1326.139947
D017609,1562.842859,195.5383251
D017592,454.8564476,-1547.75127
D017610,876.2497115,1040.089632
D017611,-920.119194,1001.489226
D017593,-1299.818946,400.0883744
D017594,-1302.111367,392.5633567
D017597,1223.069279,594.7281222
D017598,1173.02134,688.2012325
D017599,1189.207285,659.8378837
D017600,1195.862209,647.6986775
D017601,1229.832215,580.6140919
D017580,-1245.371639,546.4883171
D017581,-1289.240128,432.9663859
