x,y,z,dynasty,area,id,name
-344.1,2014.8,661,明,4-10 明画全集 徐渭,D000329,牡丹蕉石圖
-332.6,2016.8,238,明,4-10 明画全集 徐渭,D000331,五月蓮花圖
-332.6,2016.8,606,明,4-10 明画全集 徐渭,D000332,漁婦圖
-307.3,2020.8,280,明,4-10 明画全集 徐渭,D000333,竹石牡丹圖
-259.1,-1822.4,866,明,4-11 明画全集 董其昌,D008505,書畫
-259.1,-1822.4,482,明,4-11 明画全集 董其昌,D007387,仿董巨山水
-151.7,-1761.5,27,明,4-11 明画全集 董其昌,D003725,佘山游境圖
-145.7,-1762,677,明,4-11 明画全集 董其昌,D003726,贈稼軒山水
-53.6,-1767.2,497,明,4-11 明画全集 董其昌,D006809,江南山水圖
-34.2,-1779.2,102,明,4-11 明画全集 董其昌,D001995,山水圖(鈴木敬)/秋山圖軸(官網中文名亂碼)
-51.3,-1767.3,931,明,4-11 明画全集 董其昌,D010780,水鄉山色圖
-146.2,-1761.9,590,明,4-11 明画全集 董其昌,D003719,仿古山水(八開)
-148,-1761.8,534,明,4-11 明画全集 董其昌,D003720,山水(七開)
1.6,-1815.7,606,明,4-11 明画全集 董其昌,D005102,仿倪瓚山水
-11.7,-1845.2,335,明,4-11 明画全集 董其昌,D018465,山水圖
1671,-577.6,222,明,4-12 明画全集 松江画家,D006794,秋林書屋圖
1668.7,-584.2,843,明,4-12 明画全集 松江画家,D007883,關山雪月圖
1630.4,-683.8,535,明,4-12 明画全集 松江画家,D013622,萬壑爭流圖
1635.6,-671.3,460,明,4-12 明画全集 松江画家,D013976,松壑樓居圖
-1762.9,-134.1,493,明,4-12 明画全集 松江画家,D003748,梅花圖
-1762.5,-139.6,322,明,4-12 明画全集 松江画家,D007364,設色紅梅圖
-1386.4,-1270.5,178,明,4-12 明画全集 松江画家,D010829,高山流水圖
-1399.7,-1255.3,436,明,4-12 明画全集 松江画家,D009469,浮嵐暖翠圖
-1404.6,-1249.8,292,明,4-12 明画全集 松江画家,D012954,林巒深秀圖
-1407,-1210.1,322,明,4-12 明画全集 松江画家,D012956,雙壽圖
-1391.6,-1228.5,68,明,4-12 明画全集 松江画家,D007390,松溪石壁圖
1785.5,-597.4,493,明,4-12 明画全集 松江画家,D005452,仿黄子久山水圖
1755.1,-590.1,53,明,4-12 明画全集 松江画家,D010823,山居圖
1647.3,-642.2,84,明,4-12 明画全集 松江画家,D007568,雪居圖
1653,-636.2,422,明,4-12 明画全集 松江画家,D009343,達摩面壁圖
-1663.4,-599.2,576,明,4-12 明画全集 松江画家,D006291,仿高房山山水圖
-1665.7,-592.6,845,明,4-12 明画全集 松江画家,D006292,秋豔圖/秋艷圖（圖目）
-1602.4,-747.1,454,明,4-12 明画全集 松江画家,D012635,達摩渡江圖
-1609.6,-731.4,701,明,4-12 明画全集 松江画家,D012887,竹石芭蕉圖
-1358,-1215,234,明,4-12 明画全集 松江画家,D002409,山水圖(官網無中文名)
-1353.8,-1221.3,652,明,4-12 明画全集 松江画家,D012955,澤國長風圖
1814.2,-136.6,138,明,4-12 明画全集 松江画家,D010855,山居春晏圖
1858.1,-51,389,明,4-12 明画全集 松江画家,D010856,梅花書屋圖
1858.4,-29.2,606,明,4-12 明画全集 松江画家,D010858,仿巨然山水
1858.3,-46.7,728,明,4-12 明画全集 松江画家,D012969,武夷山色圖
1784.5,-589.8,716,明,4-12 明画全集 松江画家,D003773,桃園圖
1790.7,-529.6,189,明,4-12 明画全集 松江画家,D009346,仿黄子久天池石壁圖
-1762.4,-140.4,614,明,4-12 明画全集 松江画家,D002900,菊花
-1763.1,-131.5,928,明,4-12 明画全集 松江画家,D007074,山水（圖目）/墨筆山水圖扇頁(合同)
1789.1,-535.1,421,明,4-12 明画全集 松江画家,D018618,山水卷
1752.3,-599.2,333,明,4-12 明画全集 松江画家,D010825,松林草堂圖
-1474,-1010.6,435,明,4-12 明画全集 松江画家,D007580,仿巨然山水
-1462,-1025.4,971,明,4-12 明画全集 松江画家,D008798,山水圖
12.7,-1768,940,明,4-12 明画全集 松江画家,D009074,水亭遠山圖
4,-1768,455,明,4-12 明画全集 松江画家,D007933,溪山林屋圖
-525.1,1688.2,53,明,4-12 明画全集 松江画家,D010806,松谷庵圖
-517,1690.7,937,明,4-12 明画全集 松江画家,D015802,樂游原圖
260,-1748.8,458,明,4-12 明画全集 松江画家,D001793,Landscape and Poems(官網)
221.3,-1754.1,140,明,4-12 明画全集 松江画家,D010837,松林高士圖
128,-1763.4,960,明,4-12 明画全集 松江画家,D007934,山水(八開)
137.2,-1762.7,123,明,4-12 明画全集 松江画家,D010850,山水花卉(八開)
1699,-488.9,871,明,4-13 明画全集 蓝瑛与武林派,D007365,淺絳山水圖
1699.3,-488,422,明,4-13 明画全集 蓝瑛与武林派,D007587,喬岳松年圖
2000.5,-419.4,985,明,4-13 明画全集 蓝瑛与武林派,D008257,喬木清秋圖
1998.2,-430.2,518,明,4-13 明画全集 蓝瑛与武林派,D009779,仿曹雲西山水
1749.7,-253.7,459,明,4-13 明画全集 蓝瑛与武林派,D010025,秋溪放棹圖
1750.9,-245.4,863,明,4-13 明画全集 蓝瑛与武林派,D010026,仿富春山圖
1689,-522.7,596,明,4-13 明画全集 蓝瑛与武林派,D010889,煎茶圖
1679.8,-552.9,936,明,4-13 明画全集 蓝瑛与武林派,D010895,華岳高秋圖
1680.1,-550.5,107,明,4-13 明画全集 蓝瑛与武林派,D010898,萬山飛雪圖
1678.8,-554.4,186,明,4-13 明画全集 蓝瑛与武林派,D010900,蒼林岳峙圖
1726.4,-381.3,913,明,4-13 明画全集 蓝瑛与武林派,D012982,茅亭話舊圖
1728.4,-371.9,87,明,4-13 明画全集 蓝瑛与武林派,D012984,江皋飛雪圖
1912.8,-309.8,845,明,4-13 明画全集 蓝瑛与武林派,D013835,曳杖尋詩圖
1912.6,-310.7,933,明,4-13 明画全集 蓝瑛与武林派,D013836,荷鄉清夏圖
1912,-313.5,359,明,4-13 明画全集 蓝瑛与武林派,D002736,雪嶠行征圖軸
1912.8,-309.5,234,明,4-13 明画全集 蓝瑛与武林派,D010000,梅溪泛舟圖（圖目）/桃溪冷舟(館方)
1915,-298.7,714,明,4-13 明画全集 蓝瑛与武林派,D014235,洞天春靄圖
1914.5,-301.4,590,明,4-13 明画全集 蓝瑛与武林派,D014236,梅花書屋圖
1750.3,-249.6,613,明,4-13 明画全集 蓝瑛与武林派,D014198,江皋暮雪圖
1746.3,-275.9,729,明,4-13 明画全集 蓝瑛与武林派,D014199,秋山水閣圖
1738.4,-322.2,41,明,4-13 明画全集 蓝瑛与武林派,D012129,仿王蒙山水圖扇面/為仲言作山水（圖目）
1736.2,-333.7,751,明,4-13 明画全集 蓝瑛与武林派,D018216,五岳奇觀圖
1759.9,-676.3,781,明,4-14 明画全集 丁云鹏等,D003698,松泉清音圖
1762.5,-668.9,72,明,4-14 明画全集 丁云鹏等,D003699,玉川煮茶圖
1669.2,-582.8,13,明,4-14 明画全集 丁云鹏等,D002100,玄扈出雲天都曉日圖(官網無中文名)
1672.4,-573.5,6,明,4-14 明画全集 丁云鹏等,D009294,觀音圖
837.7,1694.2,32,明,4-14 明画全集 丁云鹏等,D001346,琴棋書畫圖(之一)(官網無中文名)
909.3,1658.9,532,明,4-14 明画全集 丁云鹏等,D001347,琴棋書畫圖(之二)(官網無中文名)
187,1758.1,234,明,4-14 明画全集 丁云鹏等,D001703,觀音圖(鈴木敬)/White-robed Guanyin(官網)
172,1759.6,594,明,4-14 明画全集 丁云鹏等,D006118,峰巒承秀圖
849.2,1688.8,447,明,4-14 明画全集 丁云鹏等,D010730,芳園醉月圖
845.8,1690.4,744,明,4-14 明画全集 丁云鹏等,D012247,荷溪水亭圖
108.1,1815.1,434,明,4-14 明画全集 丁云鹏等,D002091,迎春圖(官網無中文名)
82.4,1814,204,明,4-14 明画全集 丁云鹏等,D002108,臨李公麟五百羅漢圖(官網無中文名)
171.5,1759.7,988,明,4-14 明画全集 丁云鹏等,D008409,岷江攬勝圖
101,1820.3,600,明,4-14 明画全集 丁云鹏等,D010120,文士雅集圖
86.3,1832.1,750,明,4-14 明画全集 丁云鹏等,D002798,A Thousand Peaks and Myriad Ravines(官網無中文名)
65.2,1834.4,1000,明,4-14 明画全集 丁云鹏等,D014121,樓閣淩空圖
-1541.1,1342.7,624,明,4-14 明画全集 丁云鹏等,D003782,荔枝山鳥圖/荔枝幽禽圖（故宫）
-1537.1,1347.3,732,明,4-14 明画全集 丁云鹏等,D009820,怪石圖
948,1492.4,753,明,4-14 明画全集 丁云鹏等,D010925,洗象圖
954.2,1488.4,500,明,4-14 明画全集 丁云鹏等,D010927,雲中玉女圖
1716.1,-788.7,201,明,4-14 明画全集 丁云鹏等,D007816,馴象圖
1717.1,-786.6,333,明,4-14 明画全集 丁云鹏等,D012121,羅漢圖
-759.3,1596.7,331,明,4-15 明画全集 陈洪绶,D001682,瓶花圖
-759.1,1596.8,315,明,4-15 明画全集 陈洪绶,D010177,停琴品茗圖
-769.7,1591.7,603,明,4-15 明画全集 陈洪绶,D010974,拈花仕女圖
-773.3,1589.9,224,明,4-15 明画全集 陈洪绶,D010977,參禪圖
-878.2,1534.5,179,明,4-15 明画全集 陈洪绶,D012273,花蝶竹石圖
-868.2,1540.1,172,明,4-15 明画全集 陈洪绶,D012371,張荀翁像/张笋翁像(上海畫院提供)
-674.2,1634.4,134,明,4-15 明画全集 陈洪绶,D009700,梅花
-669,1639.8,602,明,4-15 明画全集 陈洪绶,D010975,松溪放眼圖
-576.3,1671.5,923,明,4-15 明画全集 陈洪绶,D007406,古木歸鴉圖
-570,1673.6,115,明,4-15 明画全集 陈洪绶,D014213,書畫
-1068.5,-1564.9,289,明,4-16 明画全集 晚明浙江地区画家（嘉兴画派）,D002920,山亭觀鶴圖
-1065.6,-1525,828,明,4-16 明画全集 晚明浙江地区画家（嘉兴画派）,D002921,雲山茅屋圖
-1767.6,-36,12,明,4-16 明画全集 晚明浙江地区画家（嘉兴画派）,D003646,桂枝香園圖
-1767.1,-56.7,575,明,4-16 明画全集 晚明浙江地区画家（嘉兴画派）,D003647,柏子圖
-1782.6,-10,761,明,4-16 明画全集 晚明浙江地区画家（嘉兴画派）,D010357,雙樹樓圖
-1767.2,53.3,514,明,4-16 明画全集 晚明浙江地区画家（嘉兴画派）,D010681,松澗懸崖圖
-467.5,-1989.8,738,明,4-17 明画全集 明末清初/晚明其他画家（嘉兴画派）,D001398,文石圖(鈴木敬)
-465.3,-1990.3,444,明,4-17 明画全集 明末清初/晚明其他画家（嘉兴画派）,D006377,古木竹石圖
1660.7,606.5,437,明,4-17 明画全集 明末清初/晚明其他画家（嘉兴画派）,D012461,流水人家圖
1669.1,582.9,426,明,4-17 明画全集 明末清初/晚明其他画家（嘉兴画派）,D002583,山水圖
1659.8,608.9,317,明,4-17 明画全集 明末清初/晚明其他画家（嘉兴画派）,D002780,雙松淩雪圖(官網無中文名)
1643.4,651.9,242,明,4-17 明画全集 明末清初/晚明其他画家（嘉兴画派）,D005843,虚亭問字圖
-768.2,-1592.4,573,明,4-17 明画全集 明末清初/晚明其他画家（嘉兴画派）,D010958,别一山川圖
-823.3,-1564.6,909,明,4-17 明画全集 明末清初/晚明其他画家（嘉兴画派）,D010959,仿吴鎮高逸圖
-848.2,-1551.2,323,明,4-17 明画全集 明末清初/晚明其他画家（嘉兴画派）,D010299,山水蘭石圖册
-881.8,-1532.4,891,明,4-17 明画全集 明末清初/晚明其他画家（嘉兴画派）,D007958,雁蕩八景圖(八開)
2133.5,-155.1,936,清,4-17 明画全集 明末清初/晚明其他画家（嘉兴画派）,D002657,花石蔬果圖卷
2133.1,-189.1,738,清,4-17 明画全集 明末清初/晚明其他画家（嘉兴画派）,D008533,枯蘭復花圖
1743.5,293.2,986,明,4-18 明画全集 其他画家(杂卷）有纪年画家,D013016,梅竹寒禽圖
1742.3,300.1,332,明,4-18 明画全集 其他画家(杂卷）有纪年画家,D013017,秋塘花鴨圖
1268.7,-1231.4,499,明,4-18 明画全集 其他画家(杂卷）有纪年画家,D001920,雙鉤墨蘭圖卷手卷
1269.1,-1230.9,768,明,4-18 明画全集 其他画家(杂卷）有纪年画家,D001994,墨花圖
-1760,167.9,326,明,4-20 明画全集 佚名作品,D000654,文姬歸漢圖(鈴木敬)(出版)
-1748.6,260.9,901,明,4-20 明画全集 佚名作品,D000681,(傳)閻立本(唐)鎖諫圖卷/鎖諫圖(出版)
-872.3,-1848.5,981,清,5-01 清画全集 王时敏,D011042,仿大癡陡壑密林圖
-894.1,-1838.1,167,清,5-01 清画全集 王时敏,D011043,為伯敘作山水
-925.6,-1822.4,500,清,5-01 清画全集 王时敏,D001466,浮嵐暖翠圖/仿黄公望山水圖(官網)
-914.6,-1827.9,212,清,5-01 清画全集 王时敏,D006853,雲壑鳴泉圖
-964.1,-1804.9,731,清,5-01 清画全集 王时敏,D002847,仿王蒙夏日山居圖(官網無中文名)
-962.9,-1808.7,154,清,5-01 清画全集 王时敏,D007971,仿大癡山水
-1727.9,1117.2,361,清,5-03 清画全集 王翬与虞山派,D006890,連山積雪圖
-1720.6,1113.5,757,清,5-03 清画全集 王翬与虞山派,D008046,古木奇峰圖
-1730.6,1262.6,237,清,5-03 清画全集 王翬与虞山派,D011356,仿董源萬壑松風圖
-1706.8,1260.9,406,清,5-03 清画全集 王翬与虞山派,D011362,松蔭論古圖
-1756,1158.5,50,清,5-03 清画全集 王翬与虞山派,D004301,藤薜喬松圖
-1790,1136.6,372,清,5-03 清画全集 王翬与虞山派,D006892,兩岸青山圖
2031.4,226.2,369,清,5-03 清画全集 王翬与虞山派,D006624,花鳥
2031.4,226.5,52,清,5-03 清画全集 王翬与虞山派,D018990,The Crossing of the Yangzi River
-1748.7,1237.9,640,清,5-03 清画全集 王翬与虞山派,D006468,溪林散牧圖
-1733.4,1233.8,917,清,5-03 清画全集 王翬与虞山派,D003021,春山煙靄圖
-1704.6,1128,85,清,5-03 清画全集 王翬与虞山派,D010038,溪山秋霽圖
-1739.7,1128,333,清,5-03 清画全集 王翬与虞山派,D011341,嵩山草堂圖
-1571.4,1312.8,23,清,5-03 清画全集 王翬与虞山派,D018437,臨陳秋水山水圖/仿陈汝言山水（圖目）
-1570.6,1308.3,640,清,5-03 清画全集 王翬与虞山派,D007337,仿倪迂山水
-1605.5,1333.9,914,清,5-03 清画全集 王翬与虞山派,D007608,採菱圖
-1554,1327.7,572,清,5-03 清画全集 王翬与虞山派,D011363,松壑觀泉圖
-1735.1,1181.5,302,清,5-03 清画全集 王翬与虞山派,D009372,唐寅詩意圖
-1734.1,1179.6,798,清,5-03 清画全集 王翬与虞山派,D011330,茂林仙館圖
-1534.8,1350.7,195,清,5-03 清画全集 王翬与虞山派,D011339,仿古山水十二開
-1592.9,1365.2,348,清,5-03 清画全集 王翬与虞山派,D004294,仿古山水八開
1653.1,1202.2,70,清,5-03 清画全集 王翬与虞山派,D015754,書畫十開（八大題字）
1637.2,1223.7,708,清,5-03 清画全集 王翬与虞山派,D009626,菖蒲
2009.9,-372,18,清,5-03 清画全集 王翬与虞山派,D006915,山水(十二開)
2014.9,-343.8,784,清,5-03 清画全集 王翬与虞山派,D007625,仿古山水圖十二開
1948.6,-617.1,199,清,5-03 清画全集 王翬与虞山派,D008400,花卉圖摺扇面
1956.2,-592.6,639,清,5-03 清画全集 王翬与虞山派,D014292,秋菊圖
-1280,-1593.6,65,清,5-04 清画全集 王原祁与娄东派,D007493,疏樹遠山圖/山水圖(對方博物館提供)
-1263.3,-1606.9,72,清,5-04 清画全集 王原祁与娄东派,D007621,仿趙大年山水/荷亭柳岸圖（合同）
-1138.5,-1697.6,893,清,5-04 清画全集 王原祁与娄东派,D004490,仿吴鎮山水/仿王蒙松溪山館圖（繪畫全集）
-1143.3,-1694.4,735,清,5-04 清画全集 王原祁与娄东派,D005168,松溪仙館圖軸
2019.5,-315.7,632,清,5-04 清画全集 王原祁与娄东派,D014325,仿米山水
2022,-299.4,916,清,5-04 清画全集 王原祁与娄东派,D014326,仿董源山水
2022.6,-294.7,952,清,5-04 清画全集 王原祁与娄东派,D008167,鶴林春社圖
2026.2,-269,78,清,5-04 清画全集 王原祁与娄东派,D008402,阮元像
-1681.6,-1162,114,清,5-04 清画全集 王原祁与娄东派,D011642,秋山蕭寺圖
-1638.6,-1233,462,清,5-04 清画全集 王原祁与娄东派,D011643,松風澗水圖
-1022.1,-1770.1,250,清,5-04 清画全集 王原祁与娄东派,D002431,山水圖(鈴木敬)
-1020.7,-1770.9,503,清,5-04 清画全集 王原祁与娄东派,D012536,仿雲林山水
-1044.9,-1756.7,108,清,5-04 清画全集 王原祁与娄东派,D008562,仿大癡山水
-1038.7,-1760.4,681,清,5-04 清画全集 王原祁与娄东派,D008563,仿趙大年江鄉春曉圖
286.6,2120.7,73,清,5-04 清画全集 王原祁与娄东派,D013250,遠樹幽山圖
335.5,2102.9,41,清,5-04 清画全集 王原祁与娄东派,D013251,仿大癡山水
-1152,-1688.4,27,清,5-04 清画全集 王原祁与娄东派,D011578,仿王蒙山水/仿黄鶴山樵山水圖
-1144.1,-1693.8,539,清,5-04 清画全集 王原祁与娄东派,D011607,祁松溪荷塢圖
-1106,-1718.9,787,清,5-04 清画全集 王原祁与娄东派,D015865,巖下柳溪圖
-1108.1,-1717.6,985,清,5-04 清画全集 王原祁与娄东派,D013224,山水
-1288.4,-1586.8,304,清,5-04 清画全集 王原祁与娄东派,D015860,仿古山水十二開
-1285.5,-1589.1,328,清,5-04 清画全集 王原祁与娄东派,D015861,為匡吉仿古山水十二開
-1128.9,-1703.9,802,清,5-04 清画全集 王原祁与娄东派,D001363,嚴滩春曉圖(鈴木敬)/嚴滩春曉圖卷(官網)
-1128.6,-1704.2,117,清,5-04 清画全集 王原祁与娄东派,D001431,輞川圖(官網)
-2169.2,800,164,清,5-04 清画全集 王原祁与娄东派,D007742,山水圖團扇No.70
-2173.2,789.1,347,清,5-04 清画全集 王原祁与娄东派,D007743,山水圖團扇No.71
-337.9,-2069.6,472,清,5-05 清画全集 吴历,D011384,山迥水抱圖
-322.1,-2070.6,716,清,5-05 清画全集 吴历,D018626,薄霧初琴圖
108.8,-2133.6,386,清,5-06 清画全集 恽寿平与常州画派,D005954,仿董源溪山無盡圖
111.2,-2133.5,890,清,5-06 清画全集 恽寿平与常州画派,D006493,春江圖
-157.5,-2037.9,246,清,5-06 清画全集 恽寿平与常州画派,D013188,山水花卉八開
-157.1,-2038,109,清,5-06 清画全集 恽寿平与常州画派,D013189,花卉十開
181.4,-2107.2,490,清,5-06 清画全集 恽寿平与常州画派,D008746,叢林竹石圖
179.4,-2133.6,377,清,5-06 清画全集 恽寿平与常州画派,D010098,迭嶺長林圖/疊嶺長林圖（圖目）
-1443.1,1447.5,539,清,5-06 清画全集 恽寿平与常州画派,D010908,秋林平遠圖
-1445.9,1444.8,403,清,5-06 清画全集 恽寿平与常州画派,D010913,仿子久山水
-6.7,-2134.8,622,清,5-06 清画全集 恽寿平与常州画派,D004344,豆架草蟲圖
-4.5,-2134.8,508,清,5-06 清画全集 恽寿平与常州画派,D009521,孤月群鳩圖
128,-2133.5,977,清,5-06 清画全集 恽寿平与常州画派,D011443,雪山圖
135.9,-2134,702,清,5-06 清画全集 恽寿平与常州画派,D009523,萬壑松風圖
159.3,-2133.6,375,清,5-06 清画全集 恽寿平与常州画派,D019118,花鳥圖册
149.6,-2133.4,919,清,5-06 清画全集 恽寿平与常州画派,D010284,游赤壁圖册頁
391,-2006.2,227,清,5-06 清画全集 恽寿平与常州画派,D011672,鷹栗圖
365.3,-2011.1,967,清,5-06 清画全集 恽寿平与常州画派,D011673,桃柳八哥圖
-1516.1,1370.9,86,清,5-06 清画全集 恽寿平与常州画派,D001754,仿宋元山水圖(官網無中文名)
-1539.3,1409.4,361,清,5-06 清画全集 恽寿平与常州画派,D008370,山水圖册
1895.4,765.2,722,清,5-07 清画全集 弘仁,D002492,山水花卉圖
1895.4,765.2,596,清,5-07 清画全集 弘仁,D002205,Pine(Song)(官網無中文名)/松圖
1893.1,770.7,885,清,5-07 清画全集 弘仁,D004106,梅松(故宫)/松石梅花圖
1894.4,767.5,451,清,5-07 清画全集 弘仁,D002393,江山無盡圖
1893.5,769.8,740,清,5-07 清画全集 弘仁,D002400,竹岸陸浦圖/竹岸陸浦圖卷(鈴木敬)/竹岸芦蒲圖(翻譯批註)
1927.3,680.7,727,清,5-07 清画全集 弘仁,D006428,仿梅道人山水/擬梅沙彌筆意圖（鑒定實錄）
1928.4,677.7,286,清,5-07 清画全集 弘仁,D006429,梅花/梅枝圖（鑒定實錄）
-1993.9,-681.1,183,清,5-08 清画全集 石溪,D001077,春嶂淩霄圖
-1978.2,-685.4,452,清,5-08 清画全集 石溪,D001062,清蔭論道圖(官網無中文名)(出版)
-1892,-773.5,361,清,5-08 清画全集 石溪,D001087,蒼山結茅圖
-1898.1,-768.2,737,清,5-08 清画全集 石溪,D001105,綠樹聽鸝圖
-1903.5,-854.1,642,清,5-08 清画全集 石溪,D001111,垂干圖(出版)
-1879.7,-850.4,330,清,5-08 清画全集 石溪,D001113,江寺孤舟圖
-1879.8,-899,802,清,5-08 清画全集 石溪,D001083,臥游圖
-1856.1,-856.1,495,清,5-08 清画全集 石溪,D001064,山水圖(山水圖)(官網無中文名)
