Id,Label,timeset,院系,课程性质,课程体系,是否允许外院选课,上课语言,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class
113110,国际商务,,经济学院,专业选修课,,是,中文,3,29,12,0.173484,0.182381,0,30
113111,期权、期货与衍生品,,经济学院,专业选修课,学术学位,是,中文,3,0,0,0,0,0,10
113113,人口经济学,,公共管理学院,专业学位课,学术学位,是,中文,10,219,12,0.182165,0.197089,0.00038,70
113117,经济学量化分析方法和应用,,经济学院,专业选修课,通用课程,是,双语,6,131,12,0.173604,0.182604,0,30
113118,金融学前沿文献选读,,经济学院,专业选修课,,是,中文,7,294,12,0.184428,0.196044,0,30
113119,中国的治理体制及其转型,,经济学院,专业选修课,,是,中文,6,152,12,0.17547,0.186477,0,30
113120,实验经济学,,经济学院,专业选修课,,是,中文,5,158,12,0.175177,0.185399,0,30
113122,实验经济学文献选读,,经济学院,专业选修课,,是,中文,4,28,12,0.175148,0.185089,0,30
113131,时间序列分析,,经济学院,专业选修课,通用课程,是,双语,3,0,0,0,0,0,11
113132,截面和面板数据分析,,经济学院,专业选修课,学术学位,是,中文,32,4436,11,0.211502,0.22933,0.002381,30
1202001,研究生论文写作指导,,建筑工程学院,专业学位课,通用课程,是,双语,105,14991,9,0.279846,0.315189,0.039305,18
121016,财经文化研究,,经济学院,专业学位课,专业学位,是,中文,5,97,12,0.175177,0.185399,0,30
121017,中级公共经济学,,经济学院,专业学位课,学术学位,是,中文,2,0,0,0,0,0,12
121019,财务管理,,经济学院,专业学位课,,是,中文,3,14,12,0.175148,0.185089,0,30
121020,中级财务管理,,经济学院,专业学位课,通用课程,是,中文,16,2217,12,0.185616,0.198582,0.000804,30
121023,西方经济学前沿,,经济学院,专业学位课,学术学位,是,中文,5,139,12,0.172772,0.180665,0,30
121026,产业经济理论与政策,,经济学院,专业学位课,学术学位,是,全外文,7,599,12,0.177136,0.187809,0,30
121027,产业组织理论,,经济学院,专业学位课,学术学位,是,中文,8,734,12,0.177143,0.187925,0,30
121028,增长与发展经济学,,经济学院,专业学位课,学术学位,是,中文,15,1017,12,0.175563,0.187603,0.000951,30
121033,国际贸易理论与政策,,经济学院,专业学位课,,是,中文,9,693,12,0.177004,0.187715,0,30
121034,国际投资与跨国公司,,经济学院,专业学位课,学术学位,是,中文,20,3424,12,0.19189,0.206239,0.000232,30
121035,中级国际贸易学,,经济学院,专业学位课,学术学位,是,中文,8,749,12,0.176895,0.187296,0,30
121038,中级国际金融学,,经济学院,专业学位课,,是,中文,2,0,0,0,0,0,13
121044,现代金融理论研究,,经济学院,专业学位课,学术学位,是,中文,9,1070,11,0.210073,0.223521,0,30
121045,中级区域经济学,,经济学院,专业学位课,学术学位,是,中文,3,54,13,0.149349,0.155997,0,30
121050,金融学专题,,经济学院,专业学位课,学术学位,是,中文,16,1301,12,0.18735,0.201425,0.000192,30
121052,中级证券学,,经济学院,专业学位课,学术学位,是,中文,2,0,0,0,0,0,14
121060,经济思想史,,经济学院,专业学位课,学术学位,是,中文,16,874,12,0.175571,0.187719,0.000587,30
121061,世界经济通史,,经济学院,专业学位课,,是,中文,3,16,13,0.149354,0.156036,0,30
121062,制度经济学,,经济学院,专业学位课,,是,中文,8,425,12,0.175234,0.185943,0,30
121079,企业战略管理,,经济学院,专业学位课,通用课程,是,中文,5,353,12,0.184119,0.194918,0,30
121091,经济学文献选读,,经济学院,专业学位课,,是,中文,8,478,12,0.175234,0.185943,0,30
121096,资源与环境经济学,,经济学院,专业学位课,学术学位,是,中文,4,61,13,0.14937,0.15623,0,30
121097,空间经济学,,经济学院,专业学位课,学术学位,是,中文,10,613,12,0.187178,0.20028,0.000162,30
121099,时间序列分析,,经济学院,专业学位课,,是,中文,9,155,12,0.175485,0.18671,0,30
121100,人口学概论,,公共管理学院,专业学位课,学术学位,是,中文,10,213,12,0.182165,0.197089,0.000759,70
121101,现代人口统计分析技术,,公共管理学院,专业学位课,学术学位,是,中文,10,241,12,0.182165,0.197089,0.00038,70
121104,人口社会学和社会研究方法,,公共管理学院,专业学位课,学术学位,是,中文,6,81,13,0.154122,0.162445,0,70
121105,人口学说史,,公共管理学院,专业学位课,学术学位,是,中文,6,91,13,0.154122,0.162445,0,70
1211050,非线性有限元理论和程序,,建筑工程学院,专业学位课,通用课程,是,中文,12,1510,10,0.222938,0.239598,0.000001,18
1211057,工程荷载分析与应用,,建筑工程学院,专业学位课,通用课程,是,中文,4,331,11,0.195268,0.209354,0,18
1211058,结构风工程,,建筑工程学院,专业学位课,通用课程,是,中文,14,2072,11,0.218522,0.234598,0.000033,18
1211118,高等土力学（Ⅱ）,,建筑工程学院,专业学位课,通用课程,是,中文,21,3866,10,0.222961,0.24022,0.00001,18
1211121,固液二相流理论,,海洋学院,专业学位课,学术学位,是,中文,4,37,1,1,1,0,15
1211206,大跨缆索结构桥,,建筑工程学院,专业学位课,通用课程,是,中文,15,1028,10,0.222949,0.239948,0.000233,18
1211280,给水深度处理新技术及应用,,建筑工程学院,专业学位课,通用课程,是,中文,10,562,10,0.222695,0.238705,0.000014,18
1211289,环境流体力学,,建筑工程学院,专业学位课,通用课程,是,双语,10,373,10,0.222695,0.238627,0.000003,18
1211291,高等水文学,,建筑工程学院,专业学位课,通用课程,是,中文,14,551,10,0.259759,0.28349,0.000497,18
1211309,工程材料本构理论,,建筑工程学院,专业学位课,通用课程,是,中文,4,40,1,1,1,0,16
1211363,市政工程前沿,,建筑工程学院,专业学位课,通用课程,是,中文,19,1667,10,0.222787,0.239559,0.000239,18
1212081,弹性力学变分原理和有限元法,,建筑工程学院,专业学位课,通用课程,是,中文,31,4436,10,0.226622,0.246037,0.000738,18
1213139,专业外语（建工）,,建筑工程学院,专业选修课,专业学位,是,中文,14,1352,10,0.222915,0.239676,0.000406,18
1213253,向量式结构与固体力学,,建筑工程学院,专业选修课,通用课程,是,中文,6,227,11,0.1967,0.211334,0,18
1213262,岩土工程灾变与防灾减灾,,建筑工程学院,专业选修课,通用课程,是,中文,12,914,10,0.22288,0.239404,0.000002,18
1213266,交通优化智能算法,,建筑工程学院,专业选修课,通用课程,是,中文,15,898,11,0.216625,0.23558,0.001177,18
1213267,交通网络分析方法,,建筑工程学院,专业选修课,学术学位,是,中文,8,398,12,0.17986,0.192105,0,18
1213284,海洋结构工程,,建筑工程学院,专业选修课,通用课程,是,中文,9,280,10,0.219091,0.235174,0.000002,18
1213287,桥梁结构健康监测与控制,,建筑工程学院,专业选修课,,是,中文,7,109,11,0.184833,0.194893,0,18
1213293,水利工程系统分析,,建筑工程学院,专业选修课,通用课程,是,中文,11,524,10,0.223751,0.240225,0.000002,18
1213316,交通岩土工程,,建筑工程学院,专业选修课,学术学位,是,中文,12,746,10,0.22288,0.239404,0.000002,18
1213364,新兴污染物控制与去除,,建筑工程学院,专业选修课,通用课程,是,中文,7,324,10,0.218734,0.233854,0,18
1213369,桥梁结构振动与抗震,,建筑工程学院,专业选修课,通用课程,否,中文,13,825,10,0.222799,0.239288,0.000145,18
1213373,海岸动力地貌,,建筑工程学院,专业选修课,通用课程,是,双语,7,63,11,0.218991,0.234393,0,18
1213378,水资源与水环境进展,,建筑工程学院,专业选修课,通用课程,是,中文,10,341,10,0.222718,0.238705,0,18
122016,中级宏观经济学,,经济学院,专业学位课,专业学位,是,中文,47,6128,11,0.209888,0.228142,0.003691,30
122017,中级微观经济学,,经济学院,专业学位课,学术学位,是,中文,47,6184,11,0.209888,0.228142,0.003691,30
122018,中级计量经济学,,经济学院,专业学位课,,是,中文,52,6566,11,0.212328,0.232905,0.006052,30
1221003,绿色建筑导引,,建筑工程学院,专业学位课,通用课程,是,中文,23,3403,10,0.219114,0.236397,0.000899,18
1221004,建筑设计（一）,,建筑工程学院,专业学位课,通用课程,是,中文,19,2991,10,0.219069,0.235931,0.000302,18
1221005,建筑设计（二）,,建筑工程学院,专业学位课,通用课程,是,中文,19,2800,10,0.219069,0.235931,0.000302,18
1221012,城市规划理论与方法,,建筑工程学院,专业学位课,专业学位,是,中文,18,1992,10,0.219035,0.235582,0.000428,18
1221013,城市规划评论,,建筑工程学院,专业学位课,专业学位,是,中文,14,1777,10,0.218957,0.235155,0.000333,18
1221022,中国古代木构技术与现代木构,,建筑工程学院,专业学位课,通用课程,是,中文,7,237,10,0.218846,0.234242,0.00038,18
1221023,古城与古建筑保护,,建筑工程学院,专业学位课,通用课程,是,中文,5,172,11,0.179785,0.188768,0,18
1221029,高等土力学,,建筑工程学院,专业学位课,通用课程,是,中文,31,8398,10,0.241667,0.26736,0.001044,18
1221030,高等基础工程学,,建筑工程学院,专业学位课,,是,中文,31,8041,10,0.241667,0.26736,0.001044,18
1221042,高等结构动力学,,建筑工程学院,专业学位课,专业学位,是,中文,41,8546,10,0.224301,0.243815,0.000597,18
1221043,高等钢筋混凝土结构,,建筑工程学院,专业学位课,通用课程,是,中文,14,2618,10,0.222892,0.239676,0.000032,18
1221044,计算结构力学,,建筑工程学院,专业学位课,通用课程,是,中文,15,2816,10,0.222903,0.239792,0.000071,18
1221046,结构稳定理论基础,,建筑工程学院,专业学位课,通用课程,是,中文,8,839,11,0.195304,0.20982,0,18
1221047,高等混凝土学,,建筑工程学院,专业学位课,通用课程,是,中文,10,1402,10,0.219091,0.235329,0.000014,18
1221048,结构可靠度理论及其应用,,建筑工程学院,专业学位课,通用课程,是,中文,18,3074,10,0.222915,0.239909,0.000032,18
1221049,高等工程抗震,,建筑工程学院,专业学位课,通用课程,是,中文,12,1516,10,0.222868,0.239443,0.000002,18
1221059,桥梁高等设计理论,,建筑工程学院,专业学位课,通用课程,是,中文,16,1332,10,0.222961,0.240064,0.000575,18
1221063,智能算法导论,,建筑工程学院,专业学位课,通用课程,是,中文,17,1344,10,0.222903,0.239792,0.000025,18
1221067,计算流体力学,,建筑工程学院,专业学位课,学术学位,是,中文,34,2192,10,0.224842,0.243742,0.008233,18
1221068,工程地质灾害,,建筑工程学院,专业学位课,通用课程,是,中文,10,682,10,0.222857,0.239249,0.000003,18
1221074,建筑经济学,,建筑工程学院,专业学位课,学术学位,是,中文,11,759,11,0.179649,0.188737,0,17
1221075,结构分析的有限元法,,建筑工程学院,专业学位课,通用课程,是,中文,20,1652,10,0.222984,0.240297,0.000656,18
1221076,桥隧工程专题,,建筑工程学院,专业学位课,通用课程,是,中文,12,772,10,0.222915,0.239598,0.000073,18
1221084,路面结构与设计理论,,建筑工程学院,专业学位课,通用课程,是,中文,7,354,11,0.182429,0.192254,0,18
1221092,动力沉积学,,海洋学院,专业学位课,通用课程,是,中文,4,61,11,0.183584,0.192811,0,18
1221096,建筑企业管理学,,建筑工程学院,专业学位课,学术学位,是,中文,11,745,11,0.179649,0.188737,0,17
1221098,国际工程管理,,建筑工程学院,专业学位课,学术学位,是,中文,11,796,11,0.179649,0.188737,0,17
1221099,运筹学,,建筑工程学院,专业学位课,学术学位,是,中文,13,911,10,0.21889,0.234863,0.003793,17
1221100,管理统计学,,建筑工程学院,专业学位课,学术学位,是,中文,11,721,11,0.179649,0.188737,0,17
1221106,高等水工结构分析,,建筑工程学院,专业学位课,通用课程,是,中文,11,779,10,0.223798,0.240458,0.000002,18
1221111,高等河流动力学,,海洋学院,专业选修课,学术学位,是,中文,7,204,11,0.18367,0.193393,0,18
1221112,水资源学进展,,建筑工程学院,专业学位课,,是,中文,10,265,11,0.218712,0.233694,0.00027,18
1221126,建筑环境物理学,,建筑工程学院,专业学位课,专业学位,是,中文,6,385,11,0.17977,0.188768,0,18
1221127,建筑物理实验,,建筑工程学院,专业学位课,专业学位,是,中文,6,384,11,0.17977,0.188768,0,18
1221128,室内设计,,建筑工程学院,专业学位课,通用课程,是,中文,6,233,10,0.218823,0.234087,0,18
1221203,防灾工程学导论,,建筑工程学院,专业学位课,通用课程,是,中文,11,733,10,0.222868,0.239365,0.000383,18
1221212,建筑技术概论,,建筑工程学院,专业学位课,通用课程,是,中文,9,518,10,0.218834,0.234359,0.000549,18
1221216,地表水文过程与地貌演变,,建筑工程学院,专业学位课,通用课程,是,中文,13,544,10,0.222741,0.239093,0.000724,18
1221218,综合水资源管理,,建筑工程学院,专业学位课,,是,中文,6,155,11,0.183114,0.192697,0.000001,18
1221221,新型沥青路面材料与性能,,建筑工程学院,专业学位课,通用课程,是,中文,8,371,11,0.197089,0.212111,0.000111,18
1221222,高等道路工程学,,建筑工程学院,专业学位课,通用课程,是,中文,7,354,11,0.182429,0.192254,0,18
1221226,桥隧工程试验与测试技术,,建筑工程学院,专业选修课,通用课程,是,中文,14,1085,11,0.218511,0.234676,0.00019,18
1221265,交通仿真技术,,建筑工程学院,专业学位课,通用课程,是,中文,9,482,12,0.179868,0.192221,0,18
1221268,交通流理论,,建筑工程学院,专业学位课,,是,中文,7,254,12,0.179852,0.191988,0,18
1221277,雨水管理与利用,,建筑工程学院,专业学位课,,是,中文,8,465,11,0.218156,0.23365,0,18
1221296,地下水动力学,,建筑工程学院,专业学位课,通用课程,是,中文,8,376,10,0.222683,0.238511,0,18
1221297,生态水文学,,建筑工程学院,专业学位课,,是,中文,6,91,11,0.182833,0.191513,0,18
1221302,城市规划与城市设计,,建筑工程学院,专业选修课,通用课程,是,中文,8,521,11,0.180564,0.190144,0,18
1221306,交通控制理论,,建筑工程学院,专业学位课,通用课程,是,中文,9,686,12,0.179868,0.192221,0,18
1221307,综合交通运输规划,,建筑工程学院,专业学位课,通用课程,是,中文,12,854,11,0.187383,0.200895,0.000076,18
1221308,细微观力学及应用,,建筑工程学院,专业学位课,,是,中文,3,35,11,0.195126,0.208752,0,18
1221314,工程实践,,建筑工程学院,专业学位课,专业学位,是,中文,24,4467,10,0.223239,0.241443,0.000542,18
1221326,交通大数据分析,,建筑工程学院,专业学位课,通用课程,是,双语,17,1145,11,0.219237,0.242508,0.002192,18
1221327,高速公路交通状态监视和控制,,建筑工程学院,专业学位课,通用课程,是,双语,9,289,12,0.179868,0.192221,0,18
